Date,Store ID,Product ID,Product Name,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-06-11,S001,P0009,USB-C Hub 7-port,Electronics,West,160,41,40,44,20.74,10,Windy,0,22.09,Summer
2023-06-12,S001,P0009,USB-C Hub 7-port,Electronics,West,182,47,56,46,20.74,10,Sunny,0,20.37,Summer
2023-06-13,S001,P0009,USB-C Hub 7-port,Electronics,West,85,50,51,53,20.74,0,Rainy,0,22.59,Summer
2023-06-14,S001,P0009,USB-C Hub 7-port,Electronics,West,72,36,41,36,20.74,20,Cloudy,0,21.08,Summer
2023-06-15,S001,P0009,USB-C Hub 7-port,Electronics,West,123,32,30,34,20.74,0,Sunny,0,22.39,Summer
2023-06-16,S001,P0009,USB-C Hub 7-port,Electronics,West,75,37,35,40,20.74,10,Sunny,0,19.15,Summer
2023-06-17,S001,P0009,USB-C Hub 7-port,Electronics,West,120,35,43,32,20.74,20,Sunny,0,20.69,Summer
2023-06-18,S001,P0009,USB-C Hub 7-port,Electronics,West,88,38,34,34,20.74,10,Windy,0,19.88,Summer
2023-06-19,S001,P0009,USB-C Hub 7-port,Electronics,West,94,43,38,46,20.74,15,Rainy,0,22.67,Summer
2023-06-20,S001,P0009,USB-C Hub 7-port,Electronics,West,164,43,38,42,20.74,5,Windy,0,20.65,Summer
2023-06-21,S001,P0009,USB-C Hub 7-port,Electronics,West,122,34,27,33,20.74,10,Sunny,0,22.79,Summer
2023-06-22,S001,P0009,USB-C Hub 7-port,Electronics,West,71,32,33,30,20.74,5,Rainy,0,20.51,Summer
2023-06-23,S001,P0009,USB-C Hub 7-port,Electronics,West,79,30,33,27,20.74,5,Cloudy,0,18.89,Summer
2023-06-24,S001,P0009,USB-C Hub 7-port,Electronics,West,111,30,38,27,20.74,0,Windy,0,21.17,Summer
2023-06-25,S001,P0009,USB-C Hub 7-port,Electronics,West,113,35,48,32,20.74,0,Cloudy,0,20.8,Summer
2023-06-26,S001,P0009,USB-C Hub 7-port,Electronics,West,142,49,44,50,20.74,5,Cloudy,0,21.74,Summer
2023-06-27,S001,P0009,USB-C Hub 7-port,Electronics,West,97,42,58,44,20.74,5,Sunny,0,20.9,Summer
2023-06-28,S001,P0009,USB-C Hub 7-port,Electronics,West,143,40,35,40,20.74,20,Sunny,0,21.37,Summer
2023-06-29,S001,P0009,USB-C Hub 7-port,Electronics,West,92,34,28,33,20.74,15,Rainy,0,21.93,Summer
2023-06-30,S001,P0009,USB-C Hub 7-port,Electronics,West,48,31,30,32,20.74,0,Windy,0,20.23,Summer
2023-07-01,S001,P0009,USB-C Hub 7-port,Electronics,West,80,30,26,27,20.74,0,Sunny,0,21.56,Summer
2023-07-02,S001,P0009,USB-C Hub 7-port,Electronics,West,73,39,45,35,20.74,0,Rainy,0,20.46,Summer
2023-07-03,S001,P0009,USB-C Hub 7-port,Electronics,West,120,42,58,41,20.74,0,Sunny,0,21.06,Summer
2023-07-04,S001,P0009,USB-C Hub 7-port,Electronics,West,102,38,48,38,20.74,15,Sunny,0,22.53,Summer
2023-07-05,S001,P0009,USB-C Hub 7-port,Electronics,West,142,38,41,38,20.74,0,Rainy,0,20.53,Summer
2023-07-06,S001,P0009,USB-C Hub 7-port,Electronics,West,53,32,43,32,20.74,0,Cloudy,0,19.87,Summer
2023-07-07,S001,P0009,USB-C Hub 7-port,Electronics,West,67,29,27,28,20.74,0,Windy,0,22.55,Summer
2023-07-08,S001,P0009,USB-C Hub 7-port,Electronics,West,84,31,31,31,20.74,15,Sunny,0,21.5,Summer
2023-07-09,S001,P0009,USB-C Hub 7-port,Electronics,West,57,37,31,40,20.74,5,Rainy,0,21.76,Summer
2023-07-10,S001,P0009,USB-C Hub 7-port,Electronics,West,96,41,45,39,20.74,15,Sunny,0,19.86,Summer
2023-07-11,S001,P0009,USB-C Hub 7-port,Electronics,West,81,42,36,39,20.74,5,Windy,0,20.86,Summer
2023-07-12,S001,P0009,USB-C Hub 7-port,Electronics,West,151,38,44,38,20.74,10,Windy,0,18.93,Summer
2023-07-13,S001,P0009,USB-C Hub 7-port,Electronics,West,91,27,30,24,20.74,10,Windy,0,19.5,Summer
2023-07-14,S001,P0009,USB-C Hub 7-port,Electronics,West,115,30,35,30,20.74,0,Sunny,0,21.9,Summer
2023-07-15,S001,P0009,USB-C Hub 7-port,Electronics,West,53,31,37,29,20.74,0,Cloudy,0,20.02,Summer
2023-07-16,S001,P0009,USB-C Hub 7-port,Electronics,West,67,32,43,34,20.74,0,Windy,0,22.67,Summer
2023-07-17,S001,P0009,USB-C Hub 7-port,Electronics,West,98,40,48,36,20.74,0,Windy,0,22.79,Summer
2023-07-18,S001,P0009,USB-C Hub 7-port,Electronics,West,118,42,50,45,20.74,0,Windy,0,21.14,Summer
2023-07-19,S001,P0009,USB-C Hub 7-port,Electronics,West,119,40,49,40,20.74,0,Rainy,0,21.9,Summer
2023-07-20,S001,P0009,USB-C Hub 7-port,Electronics,West,77,33,45,31,20.74,0,Sunny,0,20.82,Summer
2023-07-21,S001,P0009,USB-C Hub 7-port,Electronics,West,55,29,28,31,20.74,15,Rainy,0,21.43,Summer
2023-07-22,S001,P0009,USB-C Hub 7-port,Electronics,West,77,31,32,33,20.74,5,Rainy,0,22.52,Summer
2023-07-23,S001,P0009,USB-C Hub 7-port,Electronics,West,94,33,38,34,20.74,20,Rainy,0,22.15,Summer
2023-07-24,S001,P0009,USB-C Hub 7-port,Electronics,West,71,40,54,41,20.74,5,Rainy,0,20.43,Summer
2023-07-25,S001,P0009,USB-C Hub 7-port,Electronics,West,122,38,48,34,20.74,0,Windy,0,20.36,Summer
2023-07-26,S001,P0009,USB-C Hub 7-port,Electronics,West,155,39,31,37,20.74,10,Windy,0,19.59,Summer
2023-07-27,S001,P0009,USB-C Hub 7-port,Electronics,West,79,28,33,27,20.74,0,Cloudy,0,20.2,Summer
2023-07-28,S001,P0009,USB-C Hub 7-port,Electronics,West,78,29,37,27,20.74,20,Cloudy,0,22.08,Summer
2023-07-29,S001,P0009,USB-C Hub 7-port,Electronics,West,91,29,35,28,20.74,0,Windy,0,21.88,Summer
2023-07-30,S001,P0009,USB-C Hub 7-port,Electronics,West,97,36,50,33,20.74,0,Windy,0,19.26,Summer
2023-07-31,S001,P0009,USB-C Hub 7-port,Electronics,West,68,36,32,37,20.74,20,Sunny,0,21.82,Summer
2023-08-01,S001,P0009,USB-C Hub 7-port,Electronics,West,158,40,32,40,20.74,5,Windy,0,20.0,Summer
2023-08-02,S001,P0009,USB-C Hub 7-port,Electronics,West,103,36,34,33,20.74,15,Rainy,0,19.11,Summer
2023-08-03,S001,P0009,USB-C Hub 7-port,Electronics,West,68,32,43,29,20.74,15,Sunny,0,22.12,Summer
2023-08-04,S001,P0009,USB-C Hub 7-port,Electronics,West,44,26,33,23,20.74,0,Windy,0,19.75,Summer
2023-08-05,S001,P0009,USB-C Hub 7-port,Electronics,West,113,30,37,32,20.74,10,Windy,0,21.9,Summer
2023-08-06,S001,P0009,USB-C Hub 7-port,Electronics,West,100,29,35,29,20.74,0,Rainy,0,22.78,Summer
2023-08-07,S001,P0009,USB-C Hub 7-port,Electronics,West,109,36,39,34,20.74,0,Cloudy,0,22.73,Summer
2023-08-08,S001,P0009,USB-C Hub 7-port,Electronics,West,111,35,39,37,20.74,0,Cloudy,0,21.81,Summer
2023-08-09,S001,P0009,USB-C Hub 7-port,Electronics,West,90,38,46,35,20.74,0,Cloudy,0,19.98,Summer
2023-08-10,S001,P0009,USB-C Hub 7-port,Electronics,West,127,32,43,33,20.74,0,Rainy,0,19.5,Summer
2023-08-11,S001,P0009,USB-C Hub 7-port,Electronics,West,86,28,38,25,20.74,20,Windy,0,21.48,Summer
2023-08-12,S001,P0009,USB-C Hub 7-port,Electronics,West,62,32,31,32,20.74,15,Sunny,0,22.81,Summer
2023-08-13,S001,P0009,USB-C Hub 7-port,Electronics,West,125,33,39,35,20.74,10,Cloudy,0,19.18,Summer
2023-08-14,S001,P0009,USB-C Hub 7-port,Electronics,West,120,40,43,38,20.74,10,Rainy,0,21.92,Summer
2023-08-15,S001,P0009,USB-C Hub 7-port,Electronics,West,94,39,52,37,20.74,10,Cloudy,0,19.36,Summer
2023-08-16,S001,P0009,USB-C Hub 7-port,Electronics,West,61,36,44,38,20.74,0,Sunny,0,20.95,Summer
2023-08-17,S001,P0009,USB-C Hub 7-port,Electronics,West,132,34,36,31,20.74,15,Rainy,0,21.39,Summer
2023-08-18,S001,P0009,USB-C Hub 7-port,Electronics,West,99,31,37,31,20.74,0,Sunny,0,19.32,Summer
2023-08-19,S001,P0009,USB-C Hub 7-port,Electronics,West,68,28,36,29,20.74,0,Rainy,0,21.45,Summer
2023-08-20,S001,P0009,USB-C Hub 7-port,Electronics,West,55,35,32,32,20.74,5,Rainy,0,18.93,Summer
2023-08-21,S001,P0009,USB-C Hub 7-port,Electronics,West,135,39,33,35,20.74,0,Cloudy,0,19.79,Summer
2023-08-22,S001,P0009,USB-C Hub 7-port,Electronics,West,61,40,38,43,20.74,0,Sunny,0,20.06,Summer
2023-08-23,S001,P0009,USB-C Hub 7-port,Electronics,West,101,37,34,37,20.74,0,Sunny,0,22.39,Summer
2023-08-24,S001,P0009,USB-C Hub 7-port,Electronics,West,98,30,27,29,20.74,15,Cloudy,0,19.93,Summer
2023-08-25,S001,P0009,USB-C Hub 7-port,Electronics,West,33,21,25,20,20.74,10,Windy,0,20.01,Summer
2023-08-26,S001,P0009,USB-C Hub 7-port,Electronics,West,101,32,37,30,20.74,0,Cloudy,0,18.85,Summer
2023-08-27,S001,P0009,USB-C Hub 7-port,Electronics,West,87,32,37,31,20.74,15,Windy,0,21.27,Summer
2023-08-28,S001,P0009,USB-C Hub 7-port,Electronics,West,107,38,41,34,20.74,0,Rainy,0,21.76,Summer
2023-08-29,S001,P0009,USB-C Hub 7-port,Electronics,West,63,39,49,41,20.74,0,Rainy,0,21.52,Summer
2023-08-30,S001,P0009,USB-C Hub 7-port,Electronics,West,112,34,36,35,20.74,0,Sunny,0,20.3,Summer
2023-08-31,S001,P0009,USB-C Hub 7-port,Electronics,West,115,32,26,29,20.74,0,Rainy,0,21.14,Summer
2023-09-01,S001,P0009,USB-C Hub 7-port,Electronics,West,82,28,28,28,20.74,0,Cloudy,0,22.43,Autumn
2023-09-02,S001,P0009,USB-C Hub 7-port,Electronics,West,80,28,30,25,20.74,0,Cloudy,0,22.34,Autumn
2023-09-03,S001,P0009,USB-C Hub 7-port,Electronics,West,131,34,36,35,20.74,10,Windy,0,19.36,Autumn
2023-09-04,S001,P0009,USB-C Hub 7-port,Electronics,West,115,39,37,41,20.74,20,Windy,0,22.61,Autumn
2023-09-05,S001,P0009,USB-C Hub 7-port,Electronics,West,158,43,48,43,20.74,10,Rainy,0,21.81,Autumn
2023-09-06,S001,P0009,USB-C Hub 7-port,Electronics,West,53,33,45,35,20.74,0,Rainy,0,18.92,Autumn
2023-09-07,S001,P0009,USB-C Hub 7-port,Electronics,West,112,30,25,29,20.74,0,Windy,0,20.08,Autumn
2023-09-08,S001,P0009,USB-C Hub 7-port,Electronics,West,83,30,29,30,20.74,15,Rainy,0,21.7,Autumn
2023-09-09,S001,P0009,USB-C Hub 7-port,Electronics,West,84,28,29,26,20.74,5,Sunny,0,18.94,Autumn
2023-09-10,S001,P0009,USB-C Hub 7-port,Electronics,West,81,32,35,31,20.74,15,Rainy,0,21.97,Autumn
2023-09-11,S001,P0009,USB-C Hub 7-port,Electronics,West,114,38,41,40,20.74,0,Windy,0,22.8,Autumn
2023-09-12,S001,P0009,USB-C Hub 7-port,Electronics,West,146,40,44,38,20.74,10,Sunny,0,21.77,Autumn
2023-09-13,S001,P0009,USB-C Hub 7-port,Electronics,West,102,37,32,34,20.74,0,Rainy,0,22.32,Autumn
2023-09-14,S001,P0009,USB-C Hub 7-port,Electronics,West,109,31,31,32,20.74,0,Windy,0,21.91,Autumn
2023-09-15,S001,P0009,USB-C Hub 7-port,Electronics,West,58,27,27,28,20.74,10,Windy,0,21.89,Autumn
2023-09-16,S001,P0009,USB-C Hub 7-port,Electronics,West,107,32,30,30,20.74,10,Windy,0,20.96,Autumn
2023-09-17,S001,P0009,USB-C Hub 7-port,Electronics,West,113,38,51,40,20.74,10,Windy,0,19.75,Autumn
2023-09-18,S001,P0009,USB-C Hub 7-port,Electronics,West,78,35,37,37,20.74,15,Windy,0,19.87,Autumn
2023-09-19,S001,P0009,USB-C Hub 7-port,Electronics,West,147,37,32,38,20.74,5,Cloudy,0,20.85,Autumn
2023-09-20,S001,P0009,USB-C Hub 7-port,Electronics,West,138,41,46,43,20.74,0,Rainy,0,22.75,Autumn
2023-09-21,S001,P0009,USB-C Hub 7-port,Electronics,West,60,36,45,37,20.74,10,Rainy,0,19.04,Autumn
2023-09-22,S001,P0009,USB-C Hub 7-port,Electronics,West,84,25,22,24,20.74,5,Rainy,0,20.38,Autumn
2023-09-23,S001,P0009,USB-C Hub 7-port,Electronics,West,61,32,40,33,20.74,15,Rainy,0,20.52,Autumn
2023-09-24,S001,P0009,USB-C Hub 7-port,Electronics,West,75,40,36,40,20.74,5,Rainy,0,22.01,Autumn
2023-09-25,S001,P0009,USB-C Hub 7-port,Electronics,West,62,38,38,40,20.74,5,Sunny,0,19.82,Autumn
2023-09-26,S001,P0009,USB-C Hub 7-port,Electronics,West,81,47,63,46,20.74,10,Rainy,0,21.03,Autumn
2023-09-27,S001,P0009,USB-C Hub 7-port,Electronics,West,125,38,30,35,20.74,0,Cloudy,0,19.45,Autumn
2023-09-28,S001,P0009,USB-C Hub 7-port,Electronics,West,126,34,28,36,20.74,5,Cloudy,0,18.98,Autumn
2023-09-29,S001,P0009,USB-C Hub 7-port,Electronics,West,66,28,24,29,20.74,0,Windy,0,20.76,Autumn
2023-09-30,S001,P0009,USB-C Hub 7-port,Electronics,West,109,33,32,35,20.74,0,Cloudy,0,20.1,Autumn
2023-10-01,S001,P0009,USB-C Hub 7-port,Electronics,West,83,39,54,38,20.74,5,Rainy,0,22.39,Autumn
2023-10-02,S001,P0009,USB-C Hub 7-port,Electronics,West,133,47,58,47,20.74,20,Sunny,0,22.62,Autumn
2023-10-03,S001,P0009,USB-C Hub 7-port,Electronics,West,175,47,56,43,20.74,0,Sunny,0,20.4,Autumn
2023-10-04,S001,P0009,USB-C Hub 7-port,Electronics,West,76,40,49,36,20.74,0,Rainy,0,20.53,Autumn
2023-10-05,S001,P0009,USB-C Hub 7-port,Electronics,West,92,41,34,41,20.74,0,Windy,0,20.1,Autumn
2023-10-06,S001,P0009,USB-C Hub 7-port,Electronics,West,95,33,30,32,20.74,5,Cloudy,0,19.66,Autumn
2023-10-07,S001,P0009,USB-C Hub 7-port,Electronics,West,50,33,31,33,20.74,10,Cloudy,0,20.64,Autumn
2023-10-08,S001,P0009,USB-C Hub 7-port,Electronics,West,126,35,43,35,20.74,15,Rainy,0,18.82,Autumn
2023-10-09,S001,P0009,USB-C Hub 7-port,Electronics,West,97,38,37,38,20.74,10,Cloudy,0,21.79,Autumn
2023-10-10,S001,P0009,USB-C Hub 7-port,Electronics,West,74,40,54,36,20.74,5,Cloudy,0,20.5,Autumn
2023-10-11,S001,P0009,USB-C Hub 7-port,Electronics,West,143,38,39,40,20.74,15,Windy,0,19.04,Autumn
2023-10-12,S001,P0009,USB-C Hub 7-port,Electronics,West,90,38,44,34,20.74,0,Rainy,0,22.71,Autumn
2023-10-13,S001,P0009,USB-C Hub 7-port,Electronics,West,66,32,35,29,20.74,15,Rainy,0,19.76,Autumn
2023-10-14,S001,P0009,USB-C Hub 7-port,Electronics,West,123,31,29,29,20.74,15,Cloudy,0,20.52,Autumn
2023-10-15,S001,P0009,USB-C Hub 7-port,Electronics,West,71,38,40,35,20.74,0,Cloudy,0,22.17,Autumn
2023-10-16,S001,P0009,USB-C Hub 7-port,Electronics,West,122,43,45,45,20.74,10,Windy,0,22.35,Autumn
2023-10-17,S001,P0009,USB-C Hub 7-port,Electronics,West,182,48,42,50,20.74,0,Sunny,0,18.74,Autumn
2023-10-18,S001,P0009,USB-C Hub 7-port,Electronics,West,115,39,31,41,20.74,10,Rainy,0,20.91,Autumn
2023-10-19,S001,P0009,USB-C Hub 7-port,Electronics,West,125,37,48,36,20.74,0,Sunny,0,21.81,Autumn
2023-10-20,S001,P0009,USB-C Hub 7-port,Electronics,West,106,33,32,32,20.74,15,Sunny,0,20.57,Autumn
2023-10-21,S001,P0009,USB-C Hub 7-port,Electronics,West,112,32,37,32,20.74,0,Sunny,0,19.12,Autumn
2023-10-22,S001,P0009,USB-C Hub 7-port,Electronics,West,152,44,49,47,20.74,0,Rainy,0,19.56,Autumn
2023-10-23,S001,P0009,USB-C Hub 7-port,Electronics,West,143,44,36,45,20.74,5,Rainy,0,19.55,Autumn
2023-10-24,S001,P0009,USB-C Hub 7-port,Electronics,West,67,43,50,44,20.74,0,Sunny,0,21.95,Autumn
2023-10-25,S001,P0009,USB-C Hub 7-port,Electronics,West,116,46,38,43,20.74,10,Sunny,0,19.35,Autumn
2023-10-26,S001,P0009,USB-C Hub 7-port,Electronics,West,131,37,31,37,20.74,20,Cloudy,0,18.8,Autumn
2023-10-27,S001,P0009,USB-C Hub 7-port,Electronics,West,61,34,31,32,20.74,0,Cloudy,0,20.36,Autumn
2023-10-28,S001,P0009,USB-C Hub 7-port,Electronics,West,89,32,32,31,20.74,0,Rainy,0,22.67,Autumn
2023-10-29,S001,P0009,USB-C Hub 7-port,Electronics,West,127,43,39,41,20.74,0,Cloudy,0,20.93,Autumn
2023-10-30,S001,P0009,USB-C Hub 7-port,Electronics,West,209,53,58,50,20.74,10,Sunny,0,19.59,Autumn
2023-10-31,S001,P0009,USB-C Hub 7-port,Electronics,West,159,44,45,44,20.74,5,Windy,0,19.16,Autumn
2023-11-01,S001,P0009,USB-C Hub 7-port,Electronics,West,178,45,40,43,20.74,0,Sunny,0,20.22,Autumn
2023-11-02,S001,P0009,USB-C Hub 7-port,Electronics,West,71,36,39,35,20.74,0,Rainy,0,21.98,Autumn
2023-11-03,S001,P0009,USB-C Hub 7-port,Electronics,West,157,41,39,39,20.74,0,Windy,0,22.15,Autumn
2023-11-04,S001,P0009,USB-C Hub 7-port,Electronics,West,97,39,50,35,20.74,0,Windy,0,19.89,Autumn
2023-11-05,S001,P0009,USB-C Hub 7-port,Electronics,West,153,43,48,42,20.74,5,Cloudy,0,19.15,Autumn
2023-11-06,S001,P0009,USB-C Hub 7-port,Electronics,West,79,44,54,44,20.74,10,Windy,0,19.76,Autumn
2023-11-07,S001,P0009,USB-C Hub 7-port,Electronics,West,170,46,49,41,20.74,5,Cloudy,0,21.29,Autumn
2023-11-08,S001,P0009,USB-C Hub 7-port,Electronics,West,120,48,45,50,20.74,5,Sunny,0,19.93,Autumn
2023-11-09,S001,P0009,USB-C Hub 7-port,Electronics,West,88,35,39,38,20.74,0,Rainy,0,19.53,Autumn
2023-11-10,S001,P0009,USB-C Hub 7-port,Electronics,West,71,32,44,30,20.74,10,Rainy,0,22.44,Autumn
2023-11-11,S001,P0009,USB-C Hub 7-port,Electronics,West,135,37,30,39,20.74,15,Cloudy,0,20.05,Autumn
2023-11-12,S001,P0009,USB-C Hub 7-port,Electronics,West,133,43,58,45,20.74,0,Rainy,0,20.44,Autumn
2023-11-13,S001,P0009,USB-C Hub 7-port,Electronics,West,100,51,53,53,20.74,5,Windy,0,21.91,Autumn
2023-11-14,S001,P0009,USB-C Hub 7-port,Electronics,West,120,49,61,45,20.74,5,Rainy,0,22.73,Autumn
2023-11-15,S001,P0009,USB-C Hub 7-port,Electronics,West,185,50,66,50,20.74,15,Rainy,0,22.07,Autumn
2023-11-16,S001,P0009,USB-C Hub 7-port,Electronics,West,137,38,34,40,20.74,0,Cloudy,0,20.91,Autumn
2023-11-17,S001,P0009,USB-C Hub 7-port,Electronics,West,103,38,44,41,20.74,10,Cloudy,0,19.58,Autumn
2023-11-18,S001,P0009,USB-C Hub 7-port,Electronics,West,113,38,44,38,20.74,0,Cloudy,0,18.82,Autumn
2023-11-19,S001,P0009,USB-C Hub 7-port,Electronics,West,171,46,55,42,20.74,0,Sunny,0,19.34,Autumn
2023-11-20,S001,P0009,USB-C Hub 7-port,Electronics,West,181,55,65,56,20.74,10,Sunny,0,22.23,Autumn
2023-11-21,S001,P0009,USB-C Hub 7-port,Electronics,West,117,51,53,55,20.74,0,Sunny,0,20.93,Autumn
2023-11-22,S001,P0009,USB-C Hub 7-port,Electronics,West,89,46,47,47,20.74,10,Rainy,0,22.76,Autumn
2023-11-23,S001,P0009,USB-C Hub 7-port,Electronics,West,97,37,49,38,20.74,0,Rainy,0,19.73,Autumn
2023-11-24,S001,P0009,USB-C Hub 7-port,Electronics,West,138,57,54,60,20.74,0,Rainy,1,21.66,Autumn
2023-11-25,S001,P0009,USB-C Hub 7-port,Electronics,West,102,53,52,55,20.74,10,Cloudy,1,19.27,Autumn
2023-11-26,S001,P0009,USB-C Hub 7-port,Electronics,West,157,80,67,77,20.74,0,Sunny,1,22.3,Autumn
2023-11-27,S001,P0009,USB-C Hub 7-port,Electronics,West,241,83,94,83,20.74,0,Sunny,1,18.74,Autumn
2023-11-28,S001,P0009,USB-C Hub 7-port,Electronics,West,252,91,125,89,20.74,0,Rainy,1,20.63,Autumn
2023-11-29,S001,P0009,USB-C Hub 7-port,Electronics,West,317,92,116,92,20.74,20,Sunny,1,21.08,Autumn
2023-11-30,S001,P0009,USB-C Hub 7-port,Electronics,West,156,45,46,49,20.74,5,Windy,0,22.76,Autumn
2023-12-01,S001,P0009,USB-C Hub 7-port,Electronics,West,71,35,44,33,20.74,5,Rainy,0,19.03,Winter
2023-12-02,S001,P0009,USB-C Hub 7-port,Electronics,West,152,39,33,40,20.74,10,Rainy,0,22.24,Winter
2023-12-03,S001,P0009,USB-C Hub 7-port,Electronics,West,101,48,49,51,20.74,0,Sunny,0,19.23,Winter
2023-12-04,S001,P0009,USB-C Hub 7-port,Electronics,West,136,51,42,52,20.74,0,Cloudy,0,18.77,Winter
2023-12-05,S001,P0009,USB-C Hub 7-port,Electronics,West,173,52,68,48,20.74,10,Sunny,0,21.91,Winter
2023-12-06,S001,P0009,USB-C Hub 7-port,Electronics,West,91,50,42,51,20.74,5,Rainy,0,20.73,Winter
2023-12-07,S001,P0009,USB-C Hub 7-port,Electronics,West,168,47,58,51,20.74,15,Sunny,0,19.05,Winter
2023-12-08,S001,P0009,USB-C Hub 7-port,Electronics,West,148,42,42,45,20.74,0,Rainy,0,19.16,Winter
2023-12-09,S001,P0009,USB-C Hub 7-port,Electronics,West,133,39,51,41,20.74,0,Sunny,0,20.25,Winter
2023-12-10,S001,P0009,USB-C Hub 7-port,Electronics,West,186,49,46,49,20.74,5,Sunny,0,19.26,Winter
2023-12-11,S001,P0009,USB-C Hub 7-port,Electronics,West,100,55,76,50,20.74,10,Windy,0,21.89,Winter
2023-12-12,S001,P0009,USB-C Hub 7-port,Electronics,West,113,53,61,54,20.74,0,Rainy,0,21.65,Winter
2023-12-13,S001,P0009,USB-C Hub 7-port,Electronics,West,98,51,69,47,20.74,5,Windy,0,22.48,Winter
2023-12-14,S001,P0009,USB-C Hub 7-port,Electronics,West,78,41,38,41,20.74,15,Rainy,0,20.06,Winter
2023-12-15,S001,P0009,USB-C Hub 7-port,Electronics,West,120,43,41,42,20.74,10,Sunny,0,21.92,Winter
2023-12-16,S001,P0009,USB-C Hub 7-port,Electronics,West,82,47,47,48,20.74,0,Rainy,0,21.82,Winter
2023-12-17,S001,P0009,USB-C Hub 7-port,Electronics,West,187,48,53,51,20.74,15,Rainy,0,20.99,Winter
2023-12-18,S001,P0009,USB-C Hub 7-port,Electronics,West,184,54,68,51,20.74,5,Cloudy,0,22.34,Winter
2023-12-19,S001,P0009,USB-C Hub 7-port,Electronics,West,239,62,66,68,20.74,15,Windy,0,21.38,Winter
2023-12-20,S001,P0009,USB-C Hub 7-port,Electronics,West,439,122,153,124,20.74,0,Windy,1,22.8,Winter
2023-12-21,S001,P0009,USB-C Hub 7-port,Electronics,West,251,81,80,80,20.74,0,Cloudy,1,20.05,Winter
2023-12-22,S001,P0009,USB-C Hub 7-port,Electronics,West,141,86,70,89,20.74,0,Cloudy,1,19.96,Winter
2023-12-23,S001,P0009,USB-C Hub 7-port,Electronics,West,114,67,61,60,20.74,0,Sunny,1,21.02,Winter
2023-12-24,S001,P0009,USB-C Hub 7-port,Electronics,West,271,96,83,99,20.74,0,Windy,1,22.69,Winter
2023-12-25,S001,P0009,USB-C Hub 7-port,Electronics,West,214,114,134,106,20.74,0,Sunny,1,21.45,Winter
2023-12-26,S001,P0009,USB-C Hub 7-port,Electronics,West,177,87,112,80,20.74,5,Sunny,1,20.05,Winter
2023-12-27,S001,P0009,USB-C Hub 7-port,Electronics,West,270,89,103,92,20.74,10,Cloudy,1,22.29,Winter
2023-12-28,S001,P0009,USB-C Hub 7-port,Electronics,West,192,77,96,73,20.74,5,Rainy,1,21.82,Winter
2023-12-29,S001,P0009,USB-C Hub 7-port,Electronics,West,180,67,83,68,20.74,0,Sunny,1,20.52,Winter
2023-12-30,S001,P0009,USB-C Hub 7-port,Electronics,West,243,61,65,55,20.74,10,Sunny,1,20.18,Winter
2023-12-31,S001,P0009,USB-C Hub 7-port,Electronics,West,154,92,121,92,20.74,0,Cloudy,1,20.31,Winter
2023-01-01,S001,P0010,Kids Puzzle 500pc,Toys,South,74,36,39,35,59.99,0,Cloudy,0,65.65,Winter
2023-01-02,S001,P0010,Kids Puzzle 500pc,Toys,South,66,39,34,35,59.99,10,Windy,0,60.34,Winter
2023-01-03,S001,P0010,Kids Puzzle 500pc,Toys,South,61,37,32,38,59.99,0,Sunny,0,54.22,Winter
2023-01-04,S001,P0010,Kids Puzzle 500pc,Toys,South,98,40,40,39,59.99,20,Rainy,0,59.03,Winter
2023-01-05,S001,P0010,Kids Puzzle 500pc,Toys,South,77,33,32,29,59.99,0,Rainy,0,62.05,Winter
2023-01-06,S001,P0010,Kids Puzzle 500pc,Toys,South,88,28,38,27,59.99,5,Windy,0,59.32,Winter
2023-01-07,S001,P0010,Kids Puzzle 500pc,Toys,South,98,32,29,30,59.99,0,Windy,0,60.11,Winter
2023-01-08,S001,P0010,Kids Puzzle 500pc,Toys,South,73,35,44,34,59.99,0,Windy,0,54.72,Winter
2023-01-09,S001,P0010,Kids Puzzle 500pc,Toys,South,171,44,52,41,59.99,15,Sunny,0,58.41,Winter
2023-01-10,S001,P0010,Kids Puzzle 500pc,Toys,South,145,42,47,44,59.99,0,Rainy,0,64.42,Winter
2023-01-11,S001,P0010,Kids Puzzle 500pc,Toys,South,106,42,45,42,59.99,0,Cloudy,0,64.72,Winter
2023-01-12,S001,P0010,Kids Puzzle 500pc,Toys,South,107,28,29,27,59.99,0,Cloudy,0,54.24,Winter
2023-01-13,S001,P0010,Kids Puzzle 500pc,Toys,South,50,30,30,28,59.99,10,Cloudy,0,62.92,Winter
2023-01-14,S001,P0010,Kids Puzzle 500pc,Toys,South,106,30,29,29,59.99,15,Sunny,0,65.08,Winter
2023-01-15,S001,P0010,Kids Puzzle 500pc,Toys,South,131,34,43,35,59.99,0,Sunny,0,63.28,Winter
2023-01-16,S001,P0010,Kids Puzzle 500pc,Toys,South,98,44,45,41,59.99,0,Windy,0,59.69,Winter
2023-01-17,S001,P0010,Kids Puzzle 500pc,Toys,South,166,45,40,42,59.99,15,Rainy,0,58.92,Winter
2023-01-18,S001,P0010,Kids Puzzle 500pc,Toys,South,106,33,41,34,59.99,0,Windy,0,64.11,Winter
